Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time
2015-02-16,Squat,Legs,95.0,5,,,
2015-02-16,Squat,Legs,95.0,5,,,
2015-02-16,Squat,Legs,95.0,5,,,
2015-02-16,Incline DB Bench Press,Chest,60.0,8,,,
2015-02-18,Front Squat,Legs,80.0,3,,,
2015-02-18,Front Squat,Legs,80.0,3,,,
2015-02-18,Front Squat,Legs,80.0,3,,,
2015-02-18,Overhead Press,Shoulders,50.0,5,,,
2015-02-18,Overhead Press,Shoulders,50.0,5,,,
2015-02-18,Overhead Press,Shoulders,50.0,5,,,
2015-02-18,Chin Up,Back,90.0,8,,,
2015-02-18,Chin Up,Back,90.0,8,,,
2015-02-18,Chin Up,Back,90.0,8,,,
2015-02-18,Seated Calf Raise Machine,Legs,188.6,12,,,
2015-02-18,Seated Calf Raise Machine,Legs,188.6,12,,,
2015-02-18,Seated Calf Raise Machine,Legs,188.6,12,,,
2015-02-18,Face Pull,Back,19.3,12,,,
2015-02-18,Face Pull,Back,19.3,12,,,
2015-02-18,Face Pull,Back,19.3,12,,,
2015-02-20,Squat,Legs,110.0,5,,,
2015-02-20,Bench Press (Touch and Go),Chest,92.5,5,,,
2015-02-20,Deadlift,Back,120.0,5,,,
2015-02-20,Deadlift,Back,140.0,5,,,
2015-02-20,Barbell Row,Back,70.0,8,,,
2015-02-20,Barbell Row,Back,70.0,8,,,
2015-02-20,Barbell Row,Back,70.0,8,,,
2015-02-20,Triceps Dips,Triceps,107.5,8,,,
2015-02-20,Triceps Dips,Triceps,107.5,8,,,
2015-02-20,Triceps Dips,Triceps,107.5,8,,,
2015-02-20,Decline Crunch,Abs,10.0,8,,,
2015-02-20,Decline Crunch,Abs,10.0,8,,,
2015-02-20,Decline Crunch,Abs,10.0,8,,,
2015-02-23,Front Squat,Legs,80.0,5,,,
2015-02-23,Front Squat,Legs,80.0,5,,,
2015-02-23,Front Squat,Legs,80.0,5,,,
2015-02-23,Front Squat,Legs,80.0,5,,,
2015-02-23,Front Squat,Legs,80.0,5,,,
2015-02-23,Overhead Press,Shoulders,50.0,5,,,
2015-02-23,Overhead Press,Shoulders,50.0,5,,,
2015-02-23,Overhead Press,Shoulders,50.0,5,,,
2015-02-23,Overhead Press,Shoulders,50.0,5,,,
2015-02-23,Overhead Press,Shoulders,50.0,5,,,
2015-02-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-23,Incline DB Bench Press,Chest,60.0,8,,,
2015-02-23,Incline DB Bench Press,Chest,60.0,8,,,
2015-02-25,Squat,Legs,95.0,3,,,
2015-02-25,Squat,Legs,95.0,3,,,
2015-02-25,Squat,Legs,95.0,3,,,
2015-02-25,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-02-25,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-02-25,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-02-25,Chin Up,Back,91.25,8,,,
2015-02-25,Chin Up,Back,91.25,8,,,
2015-02-25,Chin Up,Back,91.25,8,,,
2015-02-25,Seated Calf Raise Machine,Legs,188.6,15,,,
2015-02-25,Seated Calf Raise Machine,Legs,188.6,15,,,
2015-02-25,Seated Calf Raise Machine,Legs,188.6,15,,,
2015-02-25,Face Pull,Back,19.3,12,,,
2015-02-25,Face Pull,Back,19.3,12,,,
2015-02-25,Face Pull,Back,19.3,12,,,
2015-02-27,Front Squat,Legs,87.5,5,,,
2015-02-27,Overhead Press,Shoulders,55.0,5,,,
2015-02-27,Close Grip Bench Press,Triceps,60.0,5,,,
2015-02-27,Close Grip Bench Press,Triceps,60.0,5,,,
2015-02-27,Close Grip Bench Press,Triceps,60.0,5,,,
2015-02-27,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-27,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-27,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-27,Power Clean,Olympic Lifts,60.0,3,,,
2015-02-27,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-02,Squat,Legs,100.0,5,,,
2015-03-02,Squat,Legs,100.0,5,,,
2015-03-02,Squat,Legs,100.0,5,,,
2015-03-02,Squat,Legs,100.0,5,,,
2015-03-02,Squat,Legs,100.0,5,,,
2015-03-02,Bench Press (Touch and Go),Chest,87.5,5,,,
2015-03-02,Bench Press (Touch and Go),Chest,87.5,5,,,
2015-03-02,Bench Press (Touch and Go),Chest,87.5,5,,,
2015-03-02,Bench Press (Touch and Go),Chest,87.5,5,,,
2015-03-02,Bench Press (Touch and Go),Chest,87.5,5,,,
2015-03-02,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-02,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-02,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-02,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-02,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-03,Overhead Squat,Olympic Lifts,0.5,5,,,
2015-03-03,Overhead Squat,Olympic Lifts,0.5,5,,,
2015-03-03,Overhead Squat,Olympic Lifts,0.5,5,,,
2015-03-03,Overhead Squat,Olympic Lifts,0.5,5,,,
2015-03-03,Overhead Squat,Olympic Lifts,0.5,5,,,
2015-03-04,Front Squat,Legs,80.0,3,,,
2015-03-04,Front Squat,Legs,80.0,3,,,
2015-03-04,Front Squat,Legs,80.0,3,,,
2015-03-04,Overhead Press,Shoulders,47.5,5,,,
2015-03-04,Overhead Press,Shoulders,47.5,5,,,
2015-03-04,Overhead Press,Shoulders,47.5,5,,,
2015-03-04,Chin Up,Back,90.0,8,,,
2015-03-04,Chin Up,Back,90.0,8,,,
2015-03-04,Chin Up,Back,90.0,8,,,
2015-03-04,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-04,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-04,Overhead Squat,Olympic Lifts,0.5,5,,,
2015-03-06,Squat,Legs,115.0,5,,,
2015-03-06,Bench Press (Touch and Go),Chest,95.0,4,,,
2015-03-06,Deadlift,Back,120.0,5,,,
2015-03-06,Triceps Dips,Triceps,102.5,8,,,
2015-03-06,Triceps Dips,Triceps,102.5,8,,,
2015-03-06,Barbell Row,Back,60.0,8,,,
2015-03-06,Barbell Row,Back,60.0,12,,,
2015-03-06,Barbell Row,Back,60.0,10,,,
2015-03-06,Barbell Row,Back,60.0,10,,,
2015-03-06,Barbell Row,Back,60.0,8,,,
2015-03-09,Ab Wheel,Abs,82.5,8,,,
2015-03-09,Ab Wheel,Abs,82.5,8,,,
2015-03-09,Squat,Legs,70.0,5,,,
2015-03-09,Squat,Legs,70.0,5,,,
2015-03-09,Squat,Legs,70.0,5,,,
2015-03-09,Power Clean,Olympic Lifts,40.0,3,,,
2015-03-09,Power Clean,Olympic Lifts,40.0,3,,,
2015-03-09,Power Clean,Olympic Lifts,40.0,3,,,
2015-03-09,Overhead Press,Shoulders,50.0,5,,,
2015-03-09,Overhead Press,Shoulders,50.0,5,,,
2015-03-09,Overhead Press,Shoulders,50.0,5,,,
2015-03-09,Bench Press (Touch and Go),Chest,70.0,5,,,
2015-03-09,Bench Press (Touch and Go),Chest,80.0,3,,,
2015-03-09,Barbell Row,Back,60.0,8,,,
2015-03-09,Barbell Row,Back,60.0,8,,,
2015-03-09,Barbell Row,Back,60.0,8,,,
2015-03-11,Squat,Legs,70.0,5,,,
2015-03-11,Squat,Legs,70.0,5,,,
2015-03-11,Squat,Legs,70.0,5,,,
2015-03-11,Close Grip Bench Press,Triceps,60.0,5,,,
2015-03-11,Close Grip Bench Press,Triceps,65.0,3,,,
2015-03-11,Overhead Press,Shoulders,35.0,5,,,
2015-03-11,Overhead Press,Shoulders,35.0,5,,,
2015-03-11,Face Pull,Back,21.4,8,,,
2015-03-11,Face Pull,Back,21.4,8,,,
2015-03-11,Face Pull,Back,21.4,8,,,
2015-03-11,Close Grip Bench Press,Triceps,65.0,3,,,
2015-03-11,Chin Up,Back,82.5,8,,,
2015-03-11,Chin Up,Back,82.5,7,,,
2015-03-11,Chin Up,Back,82.5,8,,,
2015-03-13,Squat,Legs,75.0,5,,,
2015-03-13,Bench Press (Touch and Go),Chest,75.0,5,,,
2015-03-13,Deadlift,Back,100.0,5,,,
2015-03-13,Overhead Press,Shoulders,40.0,5,,,
2015-03-13,Barbell Row,Back,40.0,8,,,
2015-03-13,Barbell Row,Back,40.0,8,,,
2015-03-13,Barbell Row,Back,40.0,8,,,
2015-03-16,Squat,Legs,95.0,5,,,
2015-03-16,Squat,Legs,95.0,5,,,
2015-03-16,Squat,Legs,95.0,5,,,
2015-03-16,Squat,Legs,95.0,5,,,
2015-03-16,Squat,Legs,95.0,5,,,
2015-03-16,Face Pull,Back,21.4,8,,,
2015-03-16,Face Pull,Back,21.4,8,,,
2015-03-16,Face Pull,Back,21.4,8,,,
2015-03-16,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-03-16,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-03-16,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-03-16,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-03-16,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-03-16,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-16,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-16,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-16,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-18,Front Squat,Legs,77.5,3,,,
2015-03-18,Front Squat,Legs,77.5,3,,,
2015-03-18,Front Squat,Legs,77.5,3,,,
2015-03-18,Close Grip Bench Press,Triceps,67.5,5,,,
2015-03-18,Close Grip Bench Press,Triceps,67.5,5,,,
2015-03-18,Close Grip Bench Press,Triceps,67.5,5,,,
2015-03-18,Chin Up,Back,88.0,8,,,
2015-03-18,Chin Up,Back,88.0,8,,,
2015-03-18,Chin Up,Back,88.0,8,,,
2015-03-18,Overhead Press,Shoulders,47.5,5,,,
2015-03-18,Overhead Press,Shoulders,47.5,5,,,
2015-03-18,Overhead Press,Shoulders,47.5,5,,,
2015-03-18,Back Extensions,Back,5.0,8,,,
2015-03-18,Back Extensions,Back,5.0,8,,,
2015-03-18,Back Extensions,Back,5.0,8,,,
2015-03-20,Squat,Legs,110.0,5,,,
2015-03-20,Bench Press (Touch and Go),Chest,90.0,5,,,
2015-03-20,Deadlift,Back,130.0,5,,,
2015-03-20,Overhead Press,Shoulders,52.5,5,,,
2015-03-20,Barbell Row,Back,65.0,8,,,
2015-03-20,Barbell Row,Back,65.0,8,,,
2015-03-20,Barbell Row,Back,65.0,8,,,
2015-03-23,Squat,Legs,100.0,5,,,
2015-03-23,Squat,Legs,100.0,5,,,
2015-03-23,Squat,Legs,100.0,5,,,
2015-03-23,Squat,Legs,100.0,5,,,
2015-03-23,Squat,Legs,100.0,5,,,
2015-03-23,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-23,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-23,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-23,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-23,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-23,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-23,Barbell Row,Back,60.0,8,,,
2015-03-23,Barbell Row,Back,60.0,8,,,
2015-03-25,Power Clean,Olympic Lifts,50.0,3,,,
2015-03-25,Power Clean,Olympic Lifts,50.0,3,,,
2015-03-25,Power Clean,Olympic Lifts,50.0,3,,,
2015-03-25,Front Squat,Legs,80.0,3,,,
2015-03-25,Front Squat,Legs,80.0,3,,,
2015-03-25,Front Squat,Legs,80.0,3,,,
2015-03-25,Overhead Press,Shoulders,50.0,5,,,
2015-03-25,Overhead Press,Shoulders,50.0,5,,,
2015-03-25,Overhead Press,Shoulders,50.0,5,,,
2015-03-25,Chin Up,Back,90.0,8,,,
2015-03-25,Chin Up,Back,90.0,8,,,
2015-03-25,Chin Up,Back,90.0,8,,,
2015-03-25,Close Grip Bench Press,Triceps,67.5,5,,,
2015-03-25,Close Grip Bench Press,Triceps,67.5,5,,,
2015-03-25,Close Grip Bench Press,Triceps,67.5,5,,,
2015-03-27,Squat,Legs,115.0,5,,,
2015-03-27,Overhead Press,Shoulders,55.0,5,,,
2015-03-27,Deadlift,Back,140.0,5,,,
2015-03-27,Bench Press (Touch and Go),Chest,90.0,5,,,
2015-03-27,Barbell Row,Back,67.5,8,,,
2015-03-27,Barbell Row,Back,67.5,8,,,
2015-03-27,Barbell Row,Back,67.5,8,,,
2015-03-30,Squat,Legs,102.5,5,,,
2015-03-30,Squat,Legs,102.5,5,,,
2015-03-30,Squat,Legs,102.5,5,,,
2015-03-30,Squat,Legs,102.5,5,,,
2015-03-30,Squat,Legs,102.5,5,,,
2015-03-30,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-30,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-30,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-30,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-30,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-03-30,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-30,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-30,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-30,Power Clean,Olympic Lifts,60.0,3,,,
2015-03-30,Power Clean,Olympic Lifts,60.0,3,,,
2015-04-01,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-01,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-01,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-01,Front Squat,Legs,80.0,3,,,
2015-04-01,Front Squat,Legs,80.0,3,,,
2015-04-01,Front Squat,Legs,80.0,3,,,
2015-04-01,Overhead Press,Shoulders,52.5,5,,,
2015-04-01,Overhead Press,Shoulders,52.5,5,,,
2015-04-01,Overhead Press,Shoulders,52.5,5,,,
2015-04-01,Chin Up,Back,90.0,8,,,
2015-04-01,Chin Up,Back,90.0,8,,,
2015-04-01,Chin Up,Back,90.0,8,,,
2015-04-01,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-01,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-01,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-03,Squat,Legs,117.5,5,,,
2015-04-03,Bench Press (Touch and Go),Chest,92.5,5,,,
2015-04-03,Deadlift,Back,147.5,5,,,
2015-04-03,Overhead Press,Shoulders,57.5,5,,,
2015-04-03,Barbell Row,Back,65.0,8,,,
2015-04-03,Barbell Row,Back,65.0,8,,,
2015-04-03,Barbell Row,Back,65.0,8,,,
2015-04-06,Squat,Legs,105.0,5,,,
2015-04-06,Squat,Legs,105.0,5,,,
2015-04-06,Squat,Legs,105.0,5,,,
2015-04-06,Squat,Legs,105.0,5,,,
2015-04-06,Squat,Legs,105.0,5,,,
2015-04-06,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-06,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-06,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-06,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-06,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-06,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-06,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-06,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-06,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-06,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-08,Power Clean,Olympic Lifts,52.5,3,,,
2015-04-08,Power Clean,Olympic Lifts,52.5,3,,,
2015-04-08,Power Clean,Olympic Lifts,52.5,3,,,
2015-04-08,Overhead Press,Shoulders,52.5,5,,,
2015-04-08,Overhead Press,Shoulders,52.5,5,,,
2015-04-08,Overhead Press,Shoulders,52.5,5,,,
2015-04-08,Front Squat,Legs,82.5,3,,,
2015-04-08,Front Squat,Legs,82.5,3,,,
2015-04-08,Front Squat,Legs,82.5,3,,,
2015-04-08,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-08,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-08,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-08,Chin Up,Back,89.0,8,,,
2015-04-08,Chin Up,Back,89.0,8,,,
2015-04-08,Chin Up,Back,91.5,8,,,
2015-04-10,Squat,Legs,120.0,5,,,
2015-04-10,Bench Press (Touch and Go),Chest,92.5,5,,,
2015-04-10,Deadlift,Back,150.0,5,,,
2015-04-10,Overhead Press,Shoulders,57.5,5,,,
2015-04-10,Barbell Row,Back,67.5,8,,,
2015-04-10,Barbell Row,Back,67.5,8,,,
2015-04-10,Barbell Row,Back,67.5,8,,,
2015-04-13,Squat,Legs,105.0,5,,,
2015-04-13,Squat,Legs,105.0,5,,,
2015-04-13,Squat,Legs,105.0,5,,,
2015-04-13,Squat,Legs,105.0,5,,,
2015-04-13,Squat,Legs,105.0,5,,,
2015-04-13,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-13,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-13,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-13,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-13,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-13,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-13,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-13,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-13,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-13,Power Clean,Olympic Lifts,62.5,3,,,
2015-04-15,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-15,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-15,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-15,Overhead Press,Shoulders,52.5,5,,,
2015-04-15,Overhead Press,Shoulders,52.5,5,,,
2015-04-15,Overhead Press,Shoulders,52.5,5,,,
2015-04-15,Front Squat,Legs,85.0,3,,,
2015-04-15,Front Squat,Legs,85.0,3,,,
2015-04-15,Front Squat,Legs,85.0,3,,,
2015-04-15,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-15,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-15,Close Grip Bench Press,Triceps,70.0,5,,,
2015-04-15,Chin Up,Back,91.5,8,,,
2015-04-15,Chin Up,Back,91.5,8,,,
2015-04-15,Chin Up,Back,91.5,8,,,
2015-04-17,Squat,Legs,120.0,5,,,
2015-04-17,Bench Press (Touch and Go),Chest,92.5,4,,,
2015-04-17,Deadlift,Back,150.0,5,,,
2015-04-17,Overhead Press,Shoulders,57.5,5,,,
2015-04-17,Barbell Row,Back,70.0,8,,,
2015-04-17,Barbell Row,Back,70.0,8,,,
2015-04-17,Barbell Row,Back,70.0,8,,,
2015-04-20,Squat,Legs,107.5,5,,,
2015-04-20,Squat,Legs,107.5,5,,,
2015-04-20,Squat,Legs,107.5,5,,,
2015-04-20,Squat,Legs,107.5,5,,,
2015-04-20,Squat,Legs,107.5,5,,,
2015-04-20,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-20,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-20,Bench Press (Touch and Go),Chest,85.0,5,,,
2015-04-20,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-04-20,Power Clean,Olympic Lifts,65.0,3,,,
2015-04-20,Power Clean,Olympic Lifts,65.0,3,,,
2015-04-20,Power Clean,Olympic Lifts,65.0,3,,,
2015-04-20,Power Clean,Olympic Lifts,65.0,3,,,
2015-04-20,Power Clean,Olympic Lifts,65.0,3,,,
2015-04-20,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-04-22,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-22,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-22,Power Clean,Olympic Lifts,50.0,3,,,
2015-04-22,Front Squat,Legs,85.0,3,,,
2015-04-22,Front Squat,Legs,85.0,3,,,
2015-04-22,Front Squat,Legs,85.0,3,,,
2015-04-22,Overhead Press,Shoulders,55.0,5,,,
2015-04-22,Overhead Press,Shoulders,55.0,5,,,
2015-04-22,Overhead Press,Shoulders,55.0,5,,,
2015-04-22,Chin Up,Back,91.0,8,,,
2015-04-22,Chin Up,Back,91.0,8,,,
2015-04-22,Chin Up,Back,93.5,9,,,
2015-04-24,Overhead Press,Shoulders,60.0,5,,,
2015-04-24,Squat,Legs,122.5,5,,,
2015-04-24,Bench Press (Touch and Go),Chest,93.5,4,,,
2015-04-24,Deadlift,Back,152.5,5,,,
2015-04-24,Triceps Dips,Triceps,102.5,8,,,
2015-04-24,Triceps Dips,Triceps,102.5,8,,,
2015-04-27,Squat,Legs,110.0,5,,,
2015-04-27,Squat,Legs,110.0,5,,,
2015-04-27,Squat,Legs,110.0,5,,,
2015-04-27,Squat,Legs,110.0,5,,,
2015-04-27,Squat,Legs,110.0,5,,,
2015-04-27,Bench Press (Touch and Go),Chest,80.0,5,,,
2015-04-27,Bench Press (Touch and Go),Chest,80.0,5,,,
2015-04-27,Bench Press (Touch and Go),Chest,80.0,5,,,
2015-04-27,Bench Press (Touch and Go),Chest,80.0,5,,,
2015-04-27,Bench Press (Touch and Go),Chest,80.0,5,,,
2015-04-27,Deadlift,Back,100.0,3,,,
2015-04-27,Deadlift,Back,100.0,3,,,
2015-04-27,Deadlift,Back,100.0,3,,,
2015-04-27,Deadlift,Back,100.0,3,,,
2015-04-27,Deadlift,Back,100.0,3,,,
2015-04-29,Front Squat,Legs,87.5,3,,,
2015-04-29,Front Squat,Legs,87.5,3,,,
2015-04-29,Front Squat,Legs,87.5,3,,,
2015-04-29,Overhead Press,Shoulders,53.5,5,,,
2015-04-29,Overhead Press,Shoulders,53.5,5,,,
2015-04-29,Overhead Press,Shoulders,53.5,5,,,
2015-04-29,Chin Up,Back,93.0,8,,,
2015-04-29,Chin Up,Back,93.0,8,,,
2015-04-29,Chin Up,Back,93.0,8,,,
2015-04-29,Back Extensions,Back,10.0,8,,,
2015-04-29,Back Extensions,Back,10.0,8,,,
2015-04-29,Back Extensions,Back,10.0,8,,,
2015-05-01,Squat,Legs,125.0,5,,,
2015-05-01,Bench Press (Touch and Go),Chest,87.5,3,,,
2015-05-01,Bench Press (Touch and Go),Chest,87.5,3,,,
2015-05-01,Bench Press (Touch and Go),Chest,87.5,3,,,
2015-05-01,Deadlift,Back,130.0,5,,,
2015-05-01,Barbell Row,Back,70.0,8,,,
2015-05-01,Barbell Row,Back,70.0,8,,,
2015-05-01,Barbell Row,Back,70.0,8,,,
2015-05-01,Triceps Dips,Triceps,98.5,8,,,
2015-05-01,Triceps Dips,Triceps,103.5,8,,,
2015-05-01,Triceps Dips,Triceps,103.5,8,,,
2015-05-04,Squat,Legs,110.0,5,,,
2015-05-04,Squat,Legs,110.0,5,,,
2015-05-04,Squat,Legs,110.0,5,,,
2015-05-04,Squat,Legs,110.0,5,,,
2015-05-04,Squat,Legs,110.0,5,,,
2015-05-04,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-05-04,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-05-04,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-05-04,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-05-04,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-05-04,Deadlift,Back,100.0,3,,,
2015-05-04,Deadlift,Back,100.0,3,,,
2015-05-04,Deadlift,Back,100.0,3,,,
2015-05-04,Deadlift,Back,100.0,3,,,
2015-05-04,Deadlift,Back,100.0,3,,,
2015-05-06,Front Squat,Legs,87.5,3,,,
2015-05-06,Front Squat,Legs,90.0,3,,,
2015-05-06,Front Squat,Legs,87.5,3,,,
2015-05-06,Overhead Press,Shoulders,40.0,5,,,
2015-05-06,Overhead Press,Shoulders,40.0,5,,,
2015-05-06,Incline DB Bench Press,Chest,44.0,8,,,
2015-05-06,Decline Crunch,Abs,5.0,10,,,
2015-05-08,High Bar Squat,Legs,80.0,3,,,
2015-05-08,High Bar Squat,Legs,80.0,3,,,
2015-05-08,Incline DB Bench Press,Chest,40.0,5,,,
2015-05-08,Incline DB Bench Press,Chest,40.0,5,,,
2015-05-08,Pull Up,Back,83.5,3,,,
2015-05-08,Pull Up,Back,83.5,3,,,
2015-05-08,Deadlift,Back,80.0,5,,,
2015-05-08,Dumbbell Hammer Curl,Biceps,28.0,10,,,
2015-05-08,Dumbbell Hammer Curl,Biceps,28.0,10,,,
2015-05-08,EZ-Bar Skullcrusher,Triceps,30.0,8,,,
2015-05-08,EZ-Bar Skullcrusher,Triceps,30.0,8,,,
2015-05-11,Bench Press (Touch and Go),Chest,77.5,5,,,
2015-05-11,Bench Press (Touch and Go),Chest,82.5,5,,,
2015-05-11,Bench Press (Touch and Go),Chest,87.5,5,,,
2015-05-11,Incline DB Bench Press,Chest,56.0,6,,,
2015-05-11,Incline DB Bench Press,Chest,60.0,6,,,
2015-05-11,Incline DB Bench Press,Chest,60.0,6,,,
2015-05-11,Overhead Press,Shoulders,40.0,10,,,
2015-05-11,Overhead Press,Shoulders,40.0,10,,,
2015-05-11,Overhead Press,Shoulders,40.0,10,,,
2015-05-11,Overhead Press,Shoulders,40.0,10,,,
2015-05-11,Decline Crunch,Abs,5.0,10,,,
2015-05-11,Decline Crunch,Abs,5.0,10,,,
2015-05-11,Decline Crunch,Abs,5.0,10,,,
2015-05-11,Triceps Dips,Triceps,93.5,10,,,
2015-05-11,Triceps Dips,Triceps,93.5,10,,,
2015-05-11,Triceps Dips,Triceps,93.5,10,,,
2015-05-11,Dumbell Side Abs,Abs,20.0,10,,,
2015-05-11,Dumbell Side Abs,Abs,22.0,10,,,
2015-05-11,Dumbell Side Abs,Abs,22.0,10,,,
2015-05-12,Squat,Legs,102.5,5,,,
2015-05-12,Squat,Legs,110.0,5,,,
2015-05-12,Squat,Legs,117.5,5,,,
2015-05-12,Front Squat,Legs,75.0,6,,,
2015-05-12,Front Squat,Legs,75.0,6,,,
2015-05-12,Front Squat,Legs,75.0,6,,,
2015-05-12,Deadlift,Back,80.0,10,,,
2015-05-12,Deadlift,Back,80.0,10,,,
2015-05-12,Deadlift,Back,80.0,10,,,
2015-05-12,Deadlift,Back,80.0,10,,,
2015-05-12,Chin Up,Back,83.5,10,,,
2015-05-12,Chin Up,Back,83.5,10,,,
2015-05-12,Chin Up,Back,83.5,6,,,
2015-05-12,Seated Calf Raise Machine,Legs,138.6,15,,,
2015-05-12,Seated Calf Raise Machine,Legs,138.6,15,,,
2015-05-12,Seated Calf Raise Machine,Legs,138.6,15,,,
2015-05-12,Barbell Curl,Biceps,20.0,10,,,
2015-05-12,Barbell Curl,Biceps,25.0,10,,,
2015-05-12,Barbell Curl,Biceps,30.0,10,,,
2015-05-14,Overhead Press,Shoulders,50.0,5,,,
2015-05-14,Overhead Press,Shoulders,52.5,5,,,
2015-05-14,Overhead Press,Shoulders,55.0,5,,,
2015-05-14,Incline DB Bench Press,Chest,60.0,6,,,
2015-05-14,Incline DB Bench Press,Chest,60.0,6,,,
2015-05-14,Incline DB Bench Press,Chest,60.0,6,,,
2015-05-14,Bench Press (Touch and Go),Chest,65.0,10,,,
2015-05-14,Bench Press (Touch and Go),Chest,65.0,10,,,
